"","Gene","variant.counts","pos.variant.counts","neg.variant.counts"
"6321","Q6ZVH7",12,0,12
"6322","Q6ZVL6",19,0,19
"6323","Q6ZVN8",30,27,3
"6324","Q6ZVT0",7,0,7
"6325","Q6ZVW7",4,0,4
"6326","Q6ZVX7",2,0,2
"6327","Q6ZVX9",1,0,1
"6328","Q6ZVZ8",3,0,3
"6329","Q6ZW05",5,0,5
"6330","Q6ZW31",2,0,2
"6331","Q6ZW61",31,19,12
"6332","Q6ZW76",6,0,6
"6333","Q6ZWE6",2,0,2
"6334","Q6ZWI9",4,0,4
"6335","Q6ZWJ1",4,0,4
"6336","Q6ZWK4",1,0,1
"6337","Q6ZWK6",6,0,6
"6338","Q6ZWL3",34,25,9
"6339","Q6ZYL4",1,1,0
"6340","Q702N8",19,0,19
"6341","Q709C8",20,1,19
"6342","Q70CQ2",6,0,6
"6343","Q70CQ3",2,0,2
"6344","Q70CQ4",9,0,9
"6345","Q70E73",2,0,2
"6346","Q70EK8",11,3,8
"6347","Q70EK9",2,0,2
"6348","Q70EL1",8,0,8
"6349","Q70EL2",7,0,7
"6350","Q70EL4",10,0,10
"6351","Q70J99",25,17,8
"6352","Q70JA7",4,0,4
"6353","Q70SY1",3,0,3
"6354","Q70Z35",9,1,8
"6355","Q70Z44",1,0,1
"6356","Q70Z53",2,0,2
"6357","Q711Q0",8,0,8
"6358","Q719H9",8,7,1
"6359","Q71F23",6,0,6
"6360","Q71F56",16,11,5
"6361","Q71H61",4,0,4
"6362","Q71RC2",2,0,2
"6363","Q71RC9",1,0,1
"6364","Q71RG4",1,0,1
"6365","Q71RS6",1,1,0
"6366","Q71SY5",7,1,6
"6367","Q71U36",131,124,7
"6368","Q71UI9",2,0,2
"6369","Q75N90",43,0,43
"6370","Q75QN2",2,0,2
"6371","Q75T13",3,0,3
"6372","Q75V66",24,17,7
"6373","Q75VX8",2,0,2
"6374","Q75WM6",3,0,3
"6375","Q765I0",1,0,1
"6376","Q765P7",2,0,2
"6377","Q76B58",1,0,1
"6378","Q76EJ3",1,0,1
"6379","Q76FK4",6,0,6
"6380","Q76G19",4,0,4
"6381","Q76I76",14,0,14
"6382","Q76KD6",10,0,10
"6383","Q76KP1",4,0,4
"6384","Q76KX8",15,0,15
"6385","Q76L83",5,0,5
"6386","Q76LX8",87,64,23
"6387","Q76M96",7,0,7
"6388","Q76N32",6,0,6
"6389","Q76N89",4,0,4
"6390","Q76NI1",9,0,9
"6391","Q7KYR7",4,0,4
"6392","Q7KZ85",2,0,2
"6393","Q7KZF4",1,0,1
"6394","Q7KZI7",1,0,1
"6395","Q7KZN9",7,3,4
"6396","Q7L014",1,0,1
"6397","Q7L0R7",1,0,1
"6398","Q7L0X2",7,0,7
"6399","Q7L0Y3",3,2,1
"6400","Q7L190",2,0,2
"6401","Q7L1I2",3,0,3
"6402","Q7L1S5",4,0,4
"6403","Q7L1T6",6,0,6
"6404","Q7L1V2",2,0,2
"6405","Q7L1W4",1,0,1
"6406","Q7L211",1,0,1
"6407","Q7L266",5,0,5
"6408","Q7L273",1,0,1
"6409","Q7L2E3",6,4,2
"6410","Q7L2H7",2,0,2
"6411","Q7L2J0",1,0,1
"6412","Q7L2Z9",3,0,3
"6413","Q7L311",3,0,3
"6414","Q7L3T8",6,0,6
"6415","Q7L3V2",3,0,3
"6416","Q7L4E1",6,0,6
"6417","Q7L4P6",1,0,1
"6418","Q7L4S7",1,0,1
"6419","Q7L576",3,0,3
"6420","Q7L590",15,0,15
"6421","Q7L591",5,0,5
"6422","Q7L592",8,2,6
"6423","Q7L5A8",17,12,5
"6424","Q7L5D6",2,0,2
"6425","Q7L5L3",4,0,4
"6426","Q7L5N7",1,0,1
"6427","Q7L5Y1",5,0,5
"6428","Q7L622",4,0,4
"6429","Q7L7L0",1,0,1
"6430","Q7L7V1",5,0,5
"6431","Q7L7X3",2,2,0
"6432","Q7L804",4,0,4
"6433","Q7L8A9",1,0,1
"6434","Q7L8C5",2,0,2
"6435","Q7L8L6",4,0,4
"6436","Q7L8S5",3,0,3
"6437","Q7L945",2,0,2
"6438","Q7L985",1,0,1
"6439","Q7L9B9",5,0,5
"6440","Q7LBC6",1,1,0
"6441","Q7LDG7",9,7,2
"6442","Q7LFX5",1,0,1
"6443","Q7LG56",27,25,2
"6444","Q7LGA3",2,0,2
"6445","Q7LGC8",12,10,2
"6446","Q7RTM1",9,0,9
"6447","Q7RTN6",1,0,1
"6448","Q7RTP0",6,4,2
"6449","Q7RTP6",16,0,16
"6450","Q7RTR0",12,0,12
"6451","Q7RTR8",2,0,2
"6452","Q7RTS5",5,0,5
"6453","Q7RTS6",6,0,6
"6454","Q7RTS7",11,2,9
"6455","Q7RTS9",7,3,4
"6456","Q7RTT9",4,0,4
"6457","Q7RTU0",1,0,1
"6458","Q7RTU4",4,3,1
"6459","Q7RTU9",9,5,4
"6460","Q7RTV2",1,0,1
"6461","Q7RTV5",4,0,4
"6462","Q7RTX1",7,0,7
"6463","Q7RTX7",4,0,4
"6464","Q7RTX9",4,0,4
"6465","Q7RTY0",3,0,3
"6466","Q7RTY1",3,0,3
"6467","Q7RTY5",10,0,10
"6468","Q7RTY9",2,0,2
"6469","Q7Z2D5",1,0,1
"6470","Q7Z2E3",3,0,3
"6471","Q7Z2G1",7,0,7
"6472","Q7Z2H8",2,0,2
"6473","Q7Z2K6",4,0,4
"6474","Q7Z2K8",8,0,8
"6475","Q7Z2Q7",7,0,7
"6476","Q7Z2T5",1,0,1
"6477","Q7Z2W4",5,0,5
"6478","Q7Z2W7",6,0,6
"6479","Q7Z2W9",3,0,3
"6480","Q7Z2Z1",31,0,31
"6481","Q7Z2Z2",15,1,14
"6482","Q7Z304",9,0,9
"6483","Q7Z333",68,45,23
"6484","Q7Z340",5,0,5
"6485","Q7Z353",4,0,4
"6486","Q7Z388",3,0,3
"6487","Q7Z392",5,2,3
"6488","Q7Z398",6,0,6
"6489","Q7Z3B0",1,0,1
"6490","Q7Z3B1",1,0,1
"6491","Q7Z3C6",1,0,1
"6492","Q7Z3D6",3,0,3
"6493","Q7Z3E2",1,0,1
"6494","Q7Z3E5",1,1,0
"6495","Q7Z3F1",2,0,2
"6496","Q7Z3G6",4,1,3
"6497","Q7Z3I7",8,0,8
"6498","Q7Z3J3",4,0,4
"6499","Q7Z3K3",7,3,4
"6500","Q7Z3S7",11,0,11
"6501","Q7Z3T1",5,0,5
"6502","Q7Z3T8",1,1,0
"6503","Q7Z3V4",6,3,3
"6504","Q7Z3V5",6,0,6
"6505","Q7Z3Y7",5,0,5
"6506","Q7Z3Y8",3,0,3
"6507","Q7Z3Y9",7,0,7
"6508","Q7Z3Z0",5,2,3
"6509","Q7Z3Z2",2,0,2
"6510","Q7Z3Z3",11,0,11
"6511","Q7Z3Z4",6,0,6
"6512","Q7Z402",3,0,3
"6513","Q7Z403",2,0,2
"6514","Q7Z404",4,0,4
"6515","Q7Z407",14,0,14
"6516","Q7Z408",21,0,21
"6517","Q7Z410",16,0,16
"6518","Q7Z412",13,7,6
"6519","Q7Z417",2,0,2
"6520","Q7Z418",4,0,4
"6521","Q7Z419",1,0,1
"6522","Q7Z422",1,0,1
"6523","Q7Z429",1,0,1
"6524","Q7Z434",7,0,7
"6525","Q7Z449",7,6,1
"6526","Q7Z465",6,0,6
"6527","Q7Z478",4,0,4
"6528","Q7Z494",23,13,10
"6529","Q7Z4B0",1,0,1
"6530","Q7Z4F1",5,0,5
"6531","Q7Z4G4",3,0,3
"6532","Q7Z4H3",2,0,2
"6533","Q7Z4H7",16,0,16
"6534","Q7Z4H8",4,0,4
"6535","Q7Z4H9",5,0,5
"6536","Q7Z4K8",1,0,1
"6537","Q7Z4L5",34,18,16
"6538","Q7Z4M0",1,0,1
"6539","Q7Z4N8",5,0,5
"6540","Q7Z4Q2",6,0,6
"6541","Q7Z4S6",20,12,8
"6542","Q7Z4S9",3,0,3
"6543","Q7Z4T8",11,0,11
"6544","Q7Z4V0",9,0,9
"6545","Q7Z569",2,0,2
"6546","Q7Z570",18,0,18
"6547","Q7Z572",3,0,3
"6548","Q7Z589",1,0,1
"6549","Q7Z591",16,0,16
"6550","Q7Z5A7",2,0,2
"6551","Q7Z5A9",1,0,1
"6552","Q7Z5B4",5,0,5
"6553","Q7Z5D8",4,0,4
"6554","Q7Z5J4",17,4,13
"6555","Q7Z5J8",13,0,13
"6556","Q7Z5K2",8,0,8
"6557","Q7Z5L0",5,0,5
"6558","Q7Z5L3",3,0,3
"6559","Q7Z5L9",2,1,1
"6560","Q7Z5M5",9,0,9
"6561","Q7Z5M8",6,0,6
"6562","Q7Z5N4",25,0,25
"6563","Q7Z5P4",3,0,3
"6564","Q7Z5Q5",7,0,7
"6565","Q7Z5R6",5,0,5
"6566","Q7Z5S9",4,0,4
"6567","Q7Z5U6",2,0,2
"6568","Q7Z5V6",7,0,7
"6569","Q7Z5W3",3,0,3
"6570","Q7Z5Y6",3,0,3
"6571","Q7Z5Y7",6,0,6
"6572","Q7Z601",5,0,5
"6573","Q7Z602",3,0,3
"6574","Q7Z614",2,0,2
"6575","Q7Z624",1,0,1
"6576","Q7Z628",2,0,2
"6577","Q7Z692",4,0,4
"6578","Q7Z695",6,0,6
"6579","Q7Z698",2,0,2
"6580","Q7Z699",10,5,5
"6581","Q7Z6B0",3,0,3
"6582","Q7Z6B7",5,2,3
"6583","Q7Z6E9",6,0,6
"6584","Q7Z6G3",1,0,1
"6585","Q7Z6G8",5,0,5
"6586","Q7Z6I5",5,0,5
"6587","Q7Z6I6",7,0,7
"6588","Q7Z6J0",7,0,7
"6589","Q7Z6J2",1,0,1
"6590","Q7Z6J4",10,0,10
"6591","Q7Z6J6",3,0,3
"6592","Q7Z6J8",6,0,6
"6593","Q7Z6J9",11,7,4
"6594","Q7Z6K1",5,0,5
"6595","Q7Z6L1",11,0,11
"6596","Q7Z6M1",2,0,2
"6597","Q7Z6M2",1,0,1
"6598","Q7Z6V5",3,0,3
"6599","Q7Z6W7",8,0,8
"6600","Q7Z6Z6",3,0,3
"6601","Q7Z6Z7",25,23,2
"6602","Q7Z745",17,0,17
"6603","Q7Z769",1,0,1
"6604","Q7Z794",12,0,12
"6605","Q7Z7A1",14,0,14
"6606","Q7Z7A4",3,0,3
"6607","Q7Z7B0",3,0,3
"6608","Q7Z7B1",3,1,2
"6609","Q7Z7B7",1,0,1
"6610","Q7Z7B8",1,0,1
"6611","Q7Z7C7",2,0,2
"6612","Q7Z7D3",1,0,1
"6613","Q7Z7E8",2,0,2
"6614","Q7Z7F0",1,0,1
"6615","Q7Z7G1",3,0,3
"6616","Q7Z7G2",1,0,1
"6617","Q7Z7G8",36,12,24
"6618","Q7Z7H5",1,0,1
"6619","Q7Z7J5",1,1,0
"6620","Q7Z7K2",1,0,1
"6621","Q7Z7L1",10,0,10
"6622","Q7Z7L7",1,0,1
"6623","Q7Z7L9",2,0,2
"6624","Q7Z7M0",12,3,9
"6625","Q7Z7M1",21,0,21
"6626","Q7Z7M8",2,0,2
"6627","Q7Z7M9",14,0,14
"6628","Q7Z7N9",1,0,1
"6629","Q86SE8",1,0,1
"6630","Q86SF2",1,0,1
"6631","Q86SG2",1,0,1
"6632","Q86SG5",1,0,1
"6633","Q86SG6",2,0,2
"6634","Q86SG7",3,0,3
"6635","Q86SI9",1,0,1
"6636","Q86SJ2",2,0,2
"6637","Q86SJ6",16,0,16
"6638","Q86SM5",4,0,4
"6639","Q86SP6",2,0,2
"6640","Q86SQ0",6,0,6
"6641","Q86SQ7",2,0,2
"6642","Q86SR1",2,0,2
"6643","Q86SS6",5,0,5
"6644","Q86SU0",10,3,7
"6645","Q86SX6",2,2,0
"6646","Q86T13",4,0,4
"6647","Q86T26",7,0,7
"6648","Q86T65",6,0,6
"6649","Q86T90",9,0,9
"6650","Q86T96",2,0,2
"6651","Q86TB3",23,0,23
"6652","Q86TB9",3,0,3
"6653","Q86TC9",23,14,9
"6654","Q86TE4",2,0,2
"6655","Q86TG1",1,0,1
"6656","Q86TH1",15,14,1
"6657","Q86TI0",7,0,7
"6658","Q86TJ2",1,0,1
"6659","Q86TJ5",10,0,10
"6660","Q86TL0",6,0,6
"6661","Q86TM3",3,0,3
"6662","Q86TM6",3,0,3
"6663","Q86TP1",7,5,2
"6664","Q86TU7",1,0,1
"6665","Q86TV6",2,0,2
"6666","Q86TY3",1,0,1
"6667","Q86U06",4,0,4
"6668","Q86U10",4,0,4
"6669","Q86U17",2,0,2
"6670","Q86U28",3,1,2
"6671","Q86U38",1,0,1
"6672","Q86U42",1,1,0
"6673","Q86U44",4,0,4
"6674","Q86U70",1,0,1
"6675","Q86U90",1,0,1
"6676","Q86UA1",1,0,1
"6677","Q86UB9",1,1,0
"6678","Q86UC2",5,0,5
"6679","Q86UD1",4,0,4
"6680","Q86UD4",4,0,4
"6681","Q86UD5",3,0,3
"6682","Q86UE3",11,0,11
"6683","Q86UE4",4,0,4
"6684","Q86UE6",2,0,2
"6685","Q86UE8",4,4,0
"6686","Q86UF2",2,0,2
"6687","Q86UG4",7,0,7
"6688","Q86UK0",45,25,20
"6689","Q86UK5",27,4,23
"6690","Q86UL8",9,0,9
"6691","Q86UN2",1,0,1
"6692","Q86UN3",3,0,3
"6693","Q86UP0",3,0,3
"6694","Q86UP2",9,0,9
"6695","Q86UP6",3,0,3
"6696","Q86UP8",1,0,1
"6697","Q86UQ0",2,0,2
"6698","Q86UQ4",79,0,79
"6699","Q86UR5",4,1,3
"6700","Q86US8",11,0,11
"6701","Q86UT6",11,0,11
"6702","Q86UT8",1,0,1
"6703","Q86UU0",6,0,6
"6704","Q86UU1",11,0,11
"6705","Q86UU5",8,0,8
"6706","Q86UV5",1,0,1
"6707","Q86UV7",1,0,1
"6708","Q86UW1",2,0,2
"6709","Q86UW6",11,0,11
"6710","Q86UW9",1,0,1
"6711","Q86UX6",1,0,1
"6712","Q86UX7",1,1,0
"6713","Q86UY5",5,0,5
"6714","Q86UY6",2,0,2
"6715","Q86UY8",3,0,3
"6716","Q86UZ6",5,0,5
"6717","Q86V15",8,0,8
"6718","Q86V20",1,0,1
"6719","Q86V21",3,0,3
"6720","Q86V40",4,0,4
"6721","Q86V48",7,0,7
"6722","Q86V59",10,0,10
"6723","Q86V71",9,0,9
"6724","Q86V86",1,0,1
"6725","Q86V87",8,0,8
"6726","Q86VB7",6,0,6
"6727","Q86VD1",6,0,6
"6728","Q86VD7",2,1,1
"6729","Q86VD9",1,0,1
"6730","Q86VE0",1,0,1
"6731","Q86VF5",5,0,5
"6732","Q86VG3",1,0,1
"6733","Q86VH2",7,0,7
"6734","Q86VH4",2,0,2
"6735","Q86VH5",1,0,1
"6736","Q86VI1",5,0,5
"6737","Q86VM9",8,0,8
"6738","Q86VN1",5,0,5
"6739","Q86VP1",6,0,6
"6740","Q86VQ0",7,3,4
"6741","Q86VQ3",15,0,15
"6742","Q86VR2",3,0,3
"6743","Q86VR7",11,0,11
"6744","Q86VR8",1,0,1
"6745","Q86VV8",28,6,22
"6746","Q86VW1",9,0,9
"6747","Q86VX2",2,0,2
"6748","Q86VY4",1,0,1
"6749","Q86VY9",1,0,1
"6750","Q86VZ2",3,0,3
"6751","Q86VZ4",5,0,5
"6752","Q86W10",2,0,2
"6753","Q86W11",7,0,7
"6754","Q86W24",12,0,12
"6755","Q86W25",8,0,8
"6756","Q86W26",13,0,13
"6757","Q86W28",19,0,19
"6758","Q86W33",1,0,1
"6759","Q86W42",5,3,2
"6760","Q86W47",1,0,1
"6761","Q86W50",2,0,2
"6762","Q86W56",2,0,2
"6763","Q86W92",10,0,10
"6764","Q86WA6",2,0,2
"6765","Q86WA8",1,0,1
"6766","Q86WA9",8,0,8
"6767","Q86WB0",2,0,2
"6768","Q86WB7",7,0,7
"6769","Q86WC4",2,0,2
"6770","Q86WG3",1,1,0
"6771","Q86WG5",15,3,12
"6772","Q86WI1",62,0,62
"6773","Q86WI3",36,0,36
"6774","Q86WJ1",11,0,11
"6775","Q86WK6",3,0,3
"6776","Q86WK7",1,0,1
"6777","Q86WK9",5,0,5
"6778","Q86WN1",6,0,6
"6779","Q86WN2",1,0,1
"6780","Q86WQ0",1,0,1
"6781","Q86WR0",1,0,1
"6782","Q86WR7",4,0,4
"6783","Q86WS4",3,0,3
"6784","Q86WT1",5,0,5
"6785","Q86WT6",2,0,2
"6786","Q86WU2",8,2,6
"6787","Q86WV1",2,0,2
"6788","Q86WV6",3,2,1
"6789","Q86WW8",1,1,0
"6790","Q86WX3",1,0,1
"6791","Q86WZ0",18,0,18
"6792","Q86WZ6",4,0,4
"6793","Q86X02",1,0,1
"6794","Q86X10",2,1,1
"6795","Q86X19",1,0,1
"6796","Q86X24",2,0,2
"6797","Q86X29",1,0,1
"6798","Q86X45",9,2,7
"6799","Q86X52",5,1,4
"6800","Q86X53",20,0,20
"6801","Q86X67",5,0,5
"6802","Q86X76",1,0,1
"6803","Q86X83",1,0,1
"6804","Q86X95",6,0,6
"6805","Q86XA0",1,0,1
"6806","Q86XD8",12,0,12
"6807","Q86XE0",3,0,3
"6808","Q86XE3",5,0,5
"6809","Q86XE5",9,9,0
"6810","Q86XF0",2,0,2
"6811","Q86XF7",2,0,2
"6812","Q86XI2",5,0,5
"6813","Q86XI6",3,0,3
"6814","Q86XJ1",7,0,7
"6815","Q86XK2",8,8,0
"6816","Q86XK3",3,0,3
"6817","Q86XL3",12,2,10
"6818","Q86XM0",4,0,4
"6819","Q86XN7",7,0,7
"6820","Q86XP0",10,0,10
"6821","Q86XP1",6,0,6
"6822","Q86XP3",4,0,4
"6823","Q86XP6",3,0,3
"6824","Q86XQ3",3,0,3
"6825","Q86XR8",3,0,3
"6826","Q86XS5",5,0,5
"6827","Q86XT4",3,0,3
"6828","Q86XU0",6,0,6
"6829","Q86XZ4",3,0,3
"6830","Q86Y07",5,0,5
"6831","Q86Y13",4,0,4
"6832","Q86Y22",2,0,2
"6833","Q86Y25",4,0,4
"6834","Q86Y33",7,0,7
"6835","Q86Y34",6,0,6
"6836","Q86Y37",2,0,2
"6837","Q86Y38",11,0,11
"6838","Q86Y46",6,0,6
"6839","Q86Y56",10,1,9
"6840","Q86Y79",3,0,3
"6841","Q86Y97",6,0,6
"6842","Q86YB7",4,0,4
"6843","Q86YB8",3,0,3
"6844","Q86YC2",16,3,13
"6845","Q86YC3",5,0,5
"6846","Q86YD5",3,0,3
"6847","Q86YD7",1,0,1
"6848","Q86YF9",8,0,8
"6849","Q86YG4",18,0,18
"6850","Q86YH2",1,0,1
"6851","Q86YH6",6,3,3
"6852","Q86YI8",1,0,1
"6853","Q86YJ6",4,0,4
"6854","Q86YN6",9,0,9
"6855","Q86YP4",2,0,2
"6856","Q86YQ8",2,0,2
"6857","Q86YR5",5,0,5
"6858","Q86YR7",11,0,11
"6859","Q86YS3",2,0,2
"6860","Q86YS7",3,0,3
"6861","Q86YT5",11,8,3
"6862","Q86YT6",2,2,0
"6863","Q86YT9",5,0,5
"6864","Q86YV0",6,0,6
"6865","Q86YV6",6,0,6
"6866","Q86YV9",5,3,2
"6867","Q86YW0",6,3,3
"6868","Q86YW5",6,0,6
"6869","Q86YW9",8,0,8
"6870","Q86YZ3",44,0,44
"6871","Q86Z02",4,0,4
"6872","Q86Z14",10,0,10
"6873","Q86Z20",6,0,6
"6874","Q86Z23",3,0,3
"6875","Q8HWS3",8,4,4
"6876","Q8IU54",2,0,2
"6877","Q8IU57",6,0,6
"6878","Q8IU68",7,0,7
"6879","Q8IU80",10,0,10
"6880","Q8IU81",3,0,3
"6881","Q8IU89",2,0,2
"6882","Q8IU99",6,1,5
"6883","Q8IUA0",2,0,2
"6884","Q8IUA7",18,0,18
"6885","Q8IUB2",1,0,1
"6886","Q8IUB3",1,0,1
"6887","Q8IUB5",1,0,1
"6888","Q8IUB9",1,0,1
"6889","Q8IUC0",7,0,7
"6890","Q8IUC1",2,0,2
"6891","Q8IUC2",2,0,2
"6892","Q8IUC3",2,0,2
"6893","Q8IUC4",6,0,6
"6894","Q8IUC6",7,0,7
"6895","Q8IUC8",1,0,1
"6896","Q8IUD2",6,0,6
"6897","Q8IUD6",4,1,3
"6898","Q8IUE1",2,0,2
"6899","Q8IUF8",6,0,6
"6900","Q8IUH2",1,0,1
"6901","Q8IUH4",4,0,4
"6902","Q8IUH8",9,0,9
"6903","Q8IUI8",1,0,1
"6904","Q8IUK5",4,0,4
"6905","Q8IUL8",1,0,1
"6906","Q8IUM7",1,0,1
"6907","Q8IUQ0",2,0,2
"6908","Q8IUR5",7,0,7
"6909","Q8IUR6",1,0,1
"6910","Q8IUW3",4,0,4
"6911","Q8IUW5",2,0,2
"6912","Q8IUX1",2,0,2
"6913","Q8IUX4",4,0,4
"6914","Q8IUX7",3,1,2
"6915","Q8IUY3",6,0,6
"6916","Q8IUZ5",1,1,0
"6917","Q8IV04",2,0,2
"6918","Q8IV08",2,0,2
"6919","Q8IV13",3,0,3
"6920","Q8IV16",10,8,2
"6921","Q8IV20",2,1,1
"6922","Q8IV31",1,0,1
"6923","Q8IV32",2,0,2
"6924","Q8IV33",13,0,13
"6925","Q8IV35",10,0,10
"6926","Q8IV36",4,0,4
"6927","Q8IV38",2,0,2
"6928","Q8IV42",2,0,2
"6929","Q8IV45",3,0,3
"6930","Q8IV50",1,0,1
"6931","Q8IV53",10,0,10
"6932","Q8IV56",1,0,1
"6933","Q8IV63",3,0,3
"6934","Q8IV76",3,0,3
"6935","Q8IV77",8,0,8
"6936","Q8IVB4",2,0,2
"6937","Q8IVC4",3,0,3
"6938","Q8IVD9",3,0,3
"6939","Q8IVE3",10,0,10
"6940","Q8IVF1",1,0,1
"6941","Q8IVF2",110,0,110
"6942","Q8IVF4",29,0,29
"6943","Q8IVG5",14,5,9
"6944","Q8IVH2",2,0,2
"6945","Q8IVH4",19,17,2
"6946","Q8IVH8",1,0,1
"6947","Q8IVI9",2,0,2
"6948","Q8IVL5",6,2,4
"6949","Q8IVL8",6,0,6
"6950","Q8IVM8",8,0,8
"6951","Q8IVN8",2,0,2
"6952","Q8IVP9",1,0,1
"6953","Q8IVQ6",1,0,1
"6954","Q8IVS2",3,0,3
"6955","Q8IVS8",8,1,7
"6956","Q8IVT2",7,0,7
"6957","Q8IVU1",3,0,3
"6958","Q8IVU3",8,0,8
"6959","Q8IVU9",1,0,1
"6960","Q8IVV8",1,0,1
"6961","Q8IVW4",2,0,2
"6962","Q8IVW8",3,0,3
"6963","Q8IW00",2,0,2
"6964","Q8IW19",11,0,11
"6965","Q8IW35",11,1,10
"6966","Q8IW40",4,0,4
"6967","Q8IW52",1,0,1
"6968","Q8IW75",6,0,6
"6969","Q8IW92",6,0,6
"6970","Q8IW93",3,0,3
"6971","Q8IWA0",4,0,4
"6972","Q8IWA5",5,0,5
"6973","Q8IWA6",8,0,8
"6974","Q8IWB1",3,0,3
"6975","Q8IWB6",10,0,10
"6976","Q8IWB7",1,0,1
"6977","Q8IWB9",3,0,3
"6978","Q8IWC1",9,0,9
"6979","Q8IWD4",3,0,3
"6980","Q8IWD5",12,0,12
"6981","Q8IWE2",6,0,6
"6982","Q8IWE4",4,0,4
"6983","Q8IWE5",5,0,5
"6984","Q8IWF2",12,0,12
"6985","Q8IWF6",1,0,1
"6986","Q8IWG1",7,0,7
"6987","Q8IWK6",8,0,8
"6988","Q8IWL1",2,2,0
"6989","Q8IWL3",4,0,4
"6990","Q8IWN7",4,4,0
"6991","Q8IWP9",3,0,3
"6992","Q8IWR0",2,0,2
"6993","Q8IWR1",3,0,3
"6994","Q8IWS0",11,11,0
"6995","Q8IWT1",6,4,2
"6996","Q8IWT3",6,0,6
"6997","Q8IWU2",12,0,12
"6998","Q8IWU4",4,0,4
"6999","Q8IWU5",7,0,7
"7000","Q8IWU6",4,0,4
"7001","Q8IWU9",4,2,2
"7002","Q8IWV1",5,0,5
"7003","Q8IWV2",4,0,4
"7004","Q8IWV7",19,13,6
"7005","Q8IWV8",7,0,7
"7006","Q8IWW8",3,0,3
"7007","Q8IWX5",4,0,4
"7008","Q8IWX7",9,1,8
"7009","Q8IWX8",1,0,1
"7010","Q8IWY4",5,0,5
"7011","Q8IWY8",6,0,6
"7012","Q8IWY9",21,17,4
"7013","Q8IWZ5",6,0,6
"7014","Q8IWZ6",20,15,5
"7015","Q8IWZ8",3,0,3
"7016","Q8IX01",7,0,7
"7017","Q8IX04",2,0,2
"7018","Q8IX07",4,0,4
"7019","Q8IX12",3,0,3
"7020","Q8IX15",4,0,4
"7021","Q8IX18",2,0,2
"7022","Q8IX29",3,0,3
"7023","Q8IX30",1,0,1
"7024","Q8IX90",2,0,2
"7025","Q8IX94",2,0,2
"7026","Q8IXA5",3,0,3
"7027","Q8IXB1",3,0,3
"7028","Q8IXB3",3,0,3
"7029","Q8IXE1",6,0,6
"7030","Q8IXF0",1,0,1
"7031","Q8IXF9",2,0,2
"7032","Q8IXI1",4,0,4
"7033","Q8IXJ6",4,0,4
"7034","Q8IXK0",5,0,5
"7035","Q8IXK2",8,5,3
"7036","Q8IXL6",11,9,2
"7037","Q8IXL7",1,1,0
"7038","Q8IXL9",1,0,1
"7039","Q8IXN7",1,0,1
"7040","Q8IXP5",1,0,1
"7041","Q8IXQ3",1,0,1
"7042","Q8IXQ4",2,0,2
"7043","Q8IXQ5",8,7,1
"7044","Q8IXQ9",3,0,3
"7045","Q8IXS0",4,0,4
"7046","Q8IXS2",3,0,3
"7047","Q8IXS8",3,0,3
"7048","Q8IXT1",2,0,2
"7049","Q8IXT2",2,0,2
"7050","Q8IXT5",11,0,11
"7051","Q8IXU6",1,0,1
"7052","Q8IXW5",3,0,3
"7053","Q8IXZ2",11,0,11
"7054","Q8IY17",21,20,1
"7055","Q8IY18",5,0,5
"7056","Q8IY21",20,0,20
"7057","Q8IY22",1,0,1
"7058","Q8IY26",3,0,3
"7059","Q8IY33",11,0,11
"7060","Q8IY34",4,0,4
"7061","Q8IY37",18,2,16
"7062","Q8IY42",2,0,2
"7063","Q8IY45",1,0,1
"7064","Q8IY47",2,0,2
"7065","Q8IY49",2,0,2
"7066","Q8IY51",2,0,2
"7067","Q8IY63",9,0,9
"7068","Q8IY81",6,0,6
"7069","Q8IY82",6,0,6
"7070","Q8IY84",1,0,1
"7071","Q8IY85",5,0,5
"7072","Q8IY92",29,0,29
"7073","Q8IY95",3,0,3
"7074","Q8IYA6",12,0,12
"7075","Q8IYA7",1,0,1
"7076","Q8IYA8",2,0,2
"7077","Q8IYB1",1,0,1
"7078","Q8IYB3",7,0,7
"7079","Q8IYB5",1,0,1
"7080","Q8IYB7",13,3,10
"7081","Q8IYB8",8,0,8
"7082","Q8IYD2",4,0,4
"7083","Q8IYD8",15,0,15
"7084","Q8IYD9",2,0,2
"7085","Q8IYE0",8,0,8
"7086","Q8IYE1",6,0,6
"7087","Q8IYF1",9,0,9
"7088","Q8IYF3",3,2,1
"7089","Q8IYG6",2,0,2
"7090","Q8IYH5",6,0,6
"7091","Q8IYI6",2,1,1
"7092","Q8IYI8",8,0,8
"7093","Q8IYJ3",5,0,5
"7094","Q8IYK2",2,0,2
"7095","Q8IYK4",3,0,3
"7096","Q8IYK8",3,0,3
"7097","Q8IYL2",8,0,8
"7098","Q8IYL3",1,0,1
"7099","Q8IYL9",3,0,3
"7100","Q8IYM0",16,0,16
"7101","Q8IYM1",6,2,4
"7102","Q8IYM2",5,0,5
"7103","Q8IYM9",4,0,4
"7104","Q8IYN0",2,0,2
"7105","Q8IYP2",2,0,2
"7106","Q8IYP9",4,0,4
"7107","Q8IYQ7",8,0,8
"7108","Q8IYR2",7,0,7
"7109","Q8IYS0",6,0,6
"7110","Q8IYS1",3,0,3
"7111","Q8IYS2",5,0,5
"7112","Q8IYS4",3,0,3
